timestamp,agent.name,rule.description,rule.level,rule.id
"May 28, 2025 @ 15:04:08.004","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\chrome.exe|84040b46ffb049b9\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 15:04:08.001","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\chrome.exe|84040b46ffb049b9\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 15:04:01.628","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 15:04:01.587","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 15:03:01.629","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 15:03:01.588","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 15:02:01.612","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 15:02:01.572","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 15:01:01.563","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 15:01:01.563","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 15:00:04.592","hat-VMware-Virtual-Platform","Apparmor DENIED","3","52002"
"May 28, 2025 @ 15:00:02.590","hat-VMware-Virtual-Platform","Apparmor DENIED","3","52002"
"May 28, 2025 @ 15:00:01.559","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 15:00:01.559","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 14:59:01.547","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 14:59:01.547","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 14:58:01.568","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 14:58:01.528","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 14:57:58.718","DESKTOP-O7P9I53","Windows System error event","5","61102"
"May 28, 2025 @ 14:57:39.649","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"May 28, 2025 @ 14:57:30.059","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\wmic.exe|3a031c6129542822\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:57:30.059","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation WMI Commandline Utility","5","61603"
"May 28, 2025 @ 14:57:30.027","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\wmic.exe|3a031c6129542822\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:57:30.027","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\wmic.exe|3a031c6129542822\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:57:30.012","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\wmic.exe|3a031c6129542822\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:57:13.213","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"May 28, 2025 @ 14:57:10.724","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation WMI Commandline Utility","5","61603"
"May 28, 2025 @ 14:57:01.555","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 14:57:01.513","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 14:56:23.520","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 28, 2025 @ 14:56:16.790","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 14:56:16.749","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 14:56:01.597","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 14:56:01.550","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 14:55:26.006","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store\\C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe by C:\\Windows\\system32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:55:26.005","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store\\C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe by C:\\Windows\\system32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:55:23.896","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Sysinternals\\PsExec\\EulaAccepted by C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe","5","61615"
"May 28, 2025 @ 14:55:23.895","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Execute processes remotely","5","61603"
"May 28, 2025 @ 14:55:22.398","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Consent UI for administrative applications","5","61603"
"May 28, 2025 @ 14:55:01.352","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 28, 2025 @ 14:55:01.339","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 28, 2025 @ 14:55:01.339","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store\\C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe by C:\\Windows\\system32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:54:59.318","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Sysinternals\\PsExec\\EulaAccepted by C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe","5","61615"
"May 28, 2025 @ 14:54:56.207","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\psexec.exe|74a7f0c2f6dc0c73\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:54:56.191","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\psexec.exe|74a7f0c2f6dc0c73\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:54:56.179","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\psexec.exe|74a7f0c2f6dc0c73\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:54:56.160","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{f1e74557-b9db-5f97-f630-508e1cc36a3e}\\Root\\InventoryApplicationFile\\psexec.exe|74a7f0c2f6dc0c73\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:54:56.143","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store\\C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe by C:\\Windows\\system32\\svchost.exe","5","61615"
"May 28, 2025 @ 14:54:56.131","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Defender SmartScreen","5","61603"
"May 28, 2025 @ 14:54:56.131","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Execute processes remotely","5","61603"
"May 28, 2025 @ 14:54:55.128","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\Eula.txt:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:55.112","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\Eula.txt FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:55.096","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\Eula.txt:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:55.065","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\Eula.txt FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:55.033","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\Pstools.chm:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:55.018","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\Pstools.chm FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:55.002","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\Pstools.chm:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.971","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\Pstools.chm FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.939","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psversion.txt:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.932","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psversion.txt FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.908","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psversion.txt:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.876","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psversion.txt FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.847","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsExec64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.831","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsExec64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.816","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsExec64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.792","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsExec64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.722","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.705","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.689","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.657","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsExec.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.611","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pssuspend64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.595","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pssuspend64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.579","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pssuspend64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.548","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pssuspend64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.501","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pssuspend.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.486","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pssuspend.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.470","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pssuspend.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.439","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pssuspend.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.392","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsService64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.376","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsService64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.361","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsService64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.329","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsService64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.283","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsService.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.267","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsService.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.251","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsService.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.204","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsService.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.143","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pspasswd64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.126","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pspasswd64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.111","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pspasswd64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.079","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pspasswd64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.030","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pspasswd.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.015","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pspasswd.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:54.000","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pspasswd.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.970","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pspasswd.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.921","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psloglist64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.906","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psloglist64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.890","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psloglist64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.858","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psloglist64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.812","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psloglist.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.796","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psloglist.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.781","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psloglist.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.749","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\psloglist.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.702","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pslist64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.687","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pslist64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.671","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pslist64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.640","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pslist64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.594","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pslist.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.577","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pslist.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.563","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pslist.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.500","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pslist.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.453","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pskill64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.437","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pskill64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.422","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pskill64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.390","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pskill64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.344","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pskill.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.328","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pskill.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.313","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pskill.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.281","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\pskill.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.234","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsInfo64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.218","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsInfo64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.204","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsInfo64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.172","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsInfo64.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.125","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsInfo.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.109","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsInfo.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.093","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsInfo.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.050","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsInfo.exe FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
"May 28, 2025 @ 14:54:53.001","DESKTOP-O7P9I53","Sysmon - Event 15: C:\\Users\\admin\\Downloads\\PSTools\\PsGetsid64.exe:Zone.Identifier FileCreateStreamHash by process C:\\Windows\\Explorer.EXE","5","61617"
